"age","city","occupation","gender","income"
37,"Budapest","Nurse","Male",443833.188214652
19,"Szombathely","Doctor","Female",171209.310071391
29,"Eger","Sales Representative","Female",198865.488977353
63,"Budapest","Teacher","Female",623641.735731563
41,"Budapest","Manager","Female",457259.683614397
50,"Budapest","Driver","Female",545105.472521621
21,"Szombathely","Chef","Male",67436.0961996985
14,"Győr","Software Developer","Male",0
52,"Szeged","Sales Representative","Male",510656.216293461
41,"Szombathely","Accountant","Female",287383.753651387
59,"Budapest","Software Developer","Female",655922.842294235
53,"Budapest","Sales Representative","Female",495686.688102716
13,"Miskolc","Engineer","Female",0
54,"Budapest","Nurse","Female",604571.388148764
28,"Budapest","Sales Representative","Female",279134.534338205
39,"Miskolc","Doctor","Female",387114.478956353
43,"Győr","Driver","Male",344670.252557898
32,"Győr","Chef","Male",226136.879660107
31,"Szombathely","Teacher","Male",136407.271977713
40,"Szeged","Accountant","Female",395927.182729359
43,"Debrecen","Sales Representative","Male",414660.133831919
21,"Eger","Nurse","Female",67234.0438258736
61,"Miskolc","Teacher","Female",448802.605540761
56,"Budapest","Accountant","Female",606582.983384753
36,"Eger","Sales Representative","Female",203163.930259781
20,"Győr","Engineer","Male",114789.845776482
52,"Budapest","Doctor","Female",624744.024973005
64,"Budapest","Manager","Female",737062.256947355
27,"Szeged","Sales Representative","Male",302123.474928103
42,"Győr","Doctor","Female",462100.901847672
23,"Szombathely","Software Developer","Male",325547.593490853
34,"Miskolc","Teacher","Female",395482.429892826
48,"Győr","Doctor","Male",523039.948189578
23,"Budapest","Nurse","Male",232219.212865054
27,"Szeged","Driver","Female",157696.355614414
36,"Budapest","Sales Representative","Male",394469.200005505
33,"Budapest","Sales Representative","Female",301443.535632374
40,"Miskolc","Nurse","Male",310141.599806494
39,"Budapest","Chef","Female",450474.738772134
16,"Budapest","Driver","Female",0
25,"Budapest","Driver","Male",149444.314268184
42,"Debrecen","Sales Representative","Female",363014.045300116
46,"Pécs","Doctor","Male",621612.605633644
57,"Budapest","Accountant","Female",511266.833006695
47,"Miskolc","Manager","Female",515572.617211743
40,"Szombathely","Nurse","Female",323581.630013965
47,"Pécs","Sales Representative","Female",252265.689141223
27,"Szeged","Sales Representative","Female",200343.420250058
13,"Budapest","Accountant","Female",0
37,"Budapest","Nurse","Female",348451.247336042
36,"Budapest","Engineer","Male",449676.177199692
30,"Szombathely","Engineer","Female",264421.541816623
13,"Győr","Driver","Female",0
24,"Budapest","Software Developer","Male",365767.412482654
58,"Győr","Nurse","Female",479406.965536015
27,"Budapest","Engineer","Female",313769.676153188
40,"Budapest","Engineer","Male",560683.999163324
36,"Budapest","Sales Representative","Female",398869.201598054
60,"Miskolc","Teacher","Female",477580.132663976
42,"Budapest","Manager","Female",512952.212384991
64,"Budapest","Manager","Male",694124.353796485
53,"Pécs","Doctor","Male",536642.518831567
21,"Debrecen","Engineer","Male",299993.723782018
41,"Pécs","Engineer","Female",340824.384049276
45,"Budapest","Accountant","Male",535980.967561409
32,"Budapest","Driver","Female",405599.867194153
35,"Budapest","Accountant","Male",374424.935443852
40,"Budapest","Teacher","Male",478637.685125852
17,"Budapest","Chef","Female",0
14,"Budapest","Engineer","Female",0
31,"Szeged","Nurse","Female",205811.912632691
45,"Budapest","Nurse","Male",481803.64187707
54,"Szombathely","Teacher","Male",458317.647668193
11,"Debrecen","Software Developer","Female",0
37,"Miskolc","Accountant","Female",400438.205855552
29,"Budapest","Software Developer","Female",428922.928723602
33,"Budapest","Teacher","Male",427787.334459779
52,"Debrecen","Engineer","Female",558694.552053711
64,"Budapest","Accountant","Female",625556.667221442
36,"Eger","Doctor","Male",366065.24672708
41,"Szombathely","Teacher","Male",402768.869858298
19,"Szeged","Software Developer","Male",312744.028116175
73,"Budapest","Sales Representative","Female",42240.7377703628
40,"Szeged","Nurse","Male",372757.244951904
49,"Debrecen","Driver","Male",499720.957027688
46,"Debrecen","Sales Representative","Male",350192.619261509
25,"Budapest","Doctor","Male",388240.370587365
42,"Győr","Nurse","Female",314587.202747255
24,"Debrecen","Manager","Male",285421.289206561
41,"Debrecen","Chef","Female",412187.547249244
44,"Győr","Software Developer","Male",474064.242207181
28,"Budapest","Sales Representative","Female",248124.470122782
24,"Debrecen","Teacher","Male",241422.609473311
41,"Budapest","Sales Representative","Male",548740.69716971
41,"Debrecen","Teacher","Female",344763.594941967
41,"Debrecen","Teacher","Male",378084.338250581
63,"Debrecen","Sales Representative","Female",493310.167083192
33,"Szeged","Software Developer","Female",502071.249758846
33,"Miskolc","Chef","Male",296756.865278123
28,"Szeged","Software Developer","Female",361432.645462119
73,"Szeged","Chef","Female",42477.9552866281
31,"Szeged","Chef","Male",202555.844244312
56,"Miskolc","Sales Representative","Female",460816.656997774
25,"Budapest","Teacher","Female",239139.269180271
57,"Szeged","Engineer","Male",550393.201306953
44,"Miskolc","Nurse","Female",328030.535119783
30,"Szombathely","Sales Representative","Female",250346.117071712
44,"Debrecen","Teacher","Male",490934.218929377
54,"Debrecen","Sales Representative","Female",502329.457651358
51,"Budapest","Software Developer","Male",628081.934758114
43,"Pécs","Nurse","Male",411178.394080287
35,"Szeged","Accountant","Female",399641.170108021
20,"Szeged","Teacher","Female",176344.739970423
28,"Budapest","Software Developer","Female",384997.528739737
27,"Debrecen","Nurse","Female",363704.256629637
47,"Budapest","Sales Representative","Male",516997.604215167
35,"Eger","Accountant","Female",387841.032046275
46,"Debrecen","Teacher","Female",423488.063333857
49,"Győr","Software Developer","Female",535594.110368922
51,"Budapest","Accountant","Female",593505.719598794
62,"Szombathely","Engineer","Male",553849.208196768
35,"Miskolc","Sales Representative","Male",195272.90650406
36,"Budapest","Driver","Female",324578.942008376
32,"Pécs","Teacher","Male",275028.360734354
56,"Szeged","Sales Representative","Male",456916.951885574
35,"Budapest","Software Developer","Male",471127.29419396
39,"Győr","Teacher","Female",392588.57147783
33,"Debrecen","Sales Representative","Male",312830.019746858
37,"Szeged","Accountant","Female",382840.012287965
44,"Budapest","Teacher","Female",480430.504859102
29,"Miskolc","Doctor","Female",307825.689254376
51,"Győr","Doctor","Male",502649.09026871
26,"Budapest","Sales Representative","Female",206049.597446731
50,"Budapest","Manager","Female",623591.441121916
32,"Szeged","Engineer","Male",391103.688826397
29,"Pécs","Engineer","Female",237924.024298195
54,"Győr","Sales Representative","Male",437188.40110575
40,"Debrecen","Software Developer","Male",548447.962022825
43,"Debrecen","Manager","Male",563282.110313251
57,"Miskolc","Engineer","Female",550837.527783853
49,"Szeged","Teacher","Female",438342.568450403
39,"Budapest","Sales Representative","Male",449861.175977825
29,"Budapest","Nurse","Male",295312.424148989
43,"Győr","Driver","Male",380939.344626306
36,"Budapest","Chef","Female",418530.823900294
50,"Miskolc","Manager","Male",582678.514551826
27,"Budapest","Engineer","Male",421681.919198554
32,"Pécs","Sales Representative","Male",298595.172173787
74,"Budapest","Sales Representative","Male",50497.3028234879
56,"Győr","Software Developer","Male",621454.931577134
27,"Szeged","Software Developer","Female",423795.270891327
34,"Eger","Sales Representative","Male",259383.05242562
39,"Budapest","Accountant","Male",464013.498750435
31,"Szeged","Accountant","Male",291491.15995396
51,"Eger","Accountant","Male",424009.14032162
43,"Győr","Accountant","Male",429526.758705676
59,"Debrecen","Sales Representative","Male",445628.974974587
39,"Budapest","Sales Representative","Male",413804.121023053
51,"Pécs","Sales Representative","Female",408940.836698653
44,"Eger","Accountant","Female",338514.550623119
23,"Szeged","Sales Representative","Female",175950.484006411
23,"Debrecen","Driver","Female",105867.380647511
41,"Miskolc","Software Developer","Female",452016.786916011
19,"Eger","Doctor","Male",202855.741251329
29,"Debrecen","Software Developer","Male",417566.54097038
48,"Szeged","Nurse","Female",532332.718946403
48,"Pécs","Teacher","Male",350732.862090278
35,"Pécs","Chef","Female",317432.203647613
41,"Budapest","Sales Representative","Female",379140.354253616
26,"Budapest","Nurse","Male",245603.489920706
39,"Debrecen","Accountant","Male",481367.665588933
51,"Budapest","Engineer","Female",528912.826500945
55,"Miskolc","Sales Representative","Female",435643.219147407
25,"Debrecen","Accountant","Male",196234.386863679
36,"Szeged","Accountant","Male",397289.983085562
38,"Budapest","Accountant","Female",533472.755177891
42,"Debrecen","Sales Representative","Female",344417.163807749
25,"Szeged","Software Developer","Male",371390.000609606
42,"Budapest","Driver","Female",382256.970787291
46,"Miskolc","Manager","Male",407810.982178914
59,"Budapest","Nurse","Female",589459.84034965
26,"Szeged","Accountant","Male",254966.893133738
47,"Szeged","Chef","Male",526092.090673288
36,"Budapest","Driver","Male",342902.633694984
20,"Budapest","Software Developer","Male",359107.572712714
64,"Szombathely","Sales Representative","Female",452790.246384355
28,"Budapest","Teacher","Female",256347.835164615
32,"Szeged","Accountant","Female",270379.571592839
36,"Eger","Teacher","Male",303449.529722092
44,"Szombathely","Teacher","Female",436181.701324891
42,"Budapest","Engineer","Male",523452.403250827
22,"Budapest","Software Developer","Female",315273.403042126
31,"Debrecen","Software Developer","Female",323852.239931928
48,"Budapest","Manager","Male",606572.99621444
29,"Budapest","Doctor","Female",415414.328355147
43,"Budapest","Sales Representative","Female",435630.048236871
41,"Szombathely","Sales Representative","Male",336013.194797267
51,"Debrecen","Teacher","Male",481621.387003482
47,"Miskolc","Manager","Male",473811.036008746
44,"Budapest","Teacher","Female",507437.085126378
52,"Budapest","Sales Representative","Female",581429.969791743
44,"Győr","Nurse","Male",352924.304353099
30,"Pécs","Sales Representative","Male",172661.273971897
36,"Szeged","Sales Representative","Male",317867.79991381
32,"Szeged","Manager","Female",307877.772945311
31,"Miskolc","Accountant","Female",244868.265165713
54,"Budapest","Engineer","Male",546223.106931013
52,"Budapest","Chef","Male",497748.791345006
44,"Debrecen","Nurse","Female",365043.605130224
40,"Budapest","Driver","Male",390117.00470008
40,"Győr","Nurse","Female",415372.168807445
34,"Miskolc","Manager","Female",333144.4513947
46,"Győr","Sales Representative","Female",291903.151438545
24,"Debrecen","Manager","Female",318575.684110363
26,"Miskolc","Accountant","Male",204815.106149585
48,"Budapest","Engineer","Female",535664.253469872
30,"Miskolc","Nurse","Female",246879.216523084
49,"Budapest","Nurse","Male",571977.0803188
41,"Pécs","Doctor","Male",386335.24766774
43,"Debrecen","Software Developer","Male",492966.981907352
37,"Miskolc","Sales Representative","Female",230186.866237592
34,"Szeged","Accountant","Male",343552.108443759
60,"Miskolc","Nurse","Male",429516.914302249
35,"Miskolc","Nurse","Female",334405.988332135
69,"Szeged","Sales Representative","Male",621120.843954495
43,"Szombathely","Sales Representative","Male",295178.56664403
41,"Budapest","Accountant","Female",560103.02758477
47,"Budapest","Teacher","Female",553373.821120179
49,"Budapest","Manager","Female",626544.400921147
21,"Budapest","Driver","Female",179578.397976894
38,"Szeged","Driver","Male",430267.556827792
42,"Budapest","Software Developer","Female",597012.641360508
25,"Budapest","Sales Representative","Male",238198.039887062
27,"Debrecen","Driver","Female",193302.217544646
33,"Pécs","Teacher","Male",231595.99634747
46,"Budapest","Accountant","Male",688189.255808862
34,"Győr","Chef","Female",138072.513294212
29,"Budapest","Chef","Female",335007.538002593
22,"Pécs","Sales Representative","Female",46676.3405320848
19,"Debrecen","Engineer","Male",302483.169497425
49,"Pécs","Engineer","Male",502946.96027148
50,"Pécs","Sales Representative","Female",441499.764776929
25,"Budapest","Teacher","Female",304693.730418296
27,"Budapest","Teacher","Male",186251.162951674
41,"Budapest","Sales Representative","Female",353150.303692604
64,"Pécs","Sales Representative","Male",531169.254888467
61,"Budapest","Nurse","Male",565857.296302171
36,"Debrecen","Sales Representative","Male",287830.824090363
31,"Miskolc","Accountant","Male",276445.44717771
62,"Budapest","Engineer","Female",559723.1791113
58,"Budapest","Doctor","Male",713503.51201252
20,"Budapest","Sales Representative","Male",187348.548473727
26,"Budapest","Sales Representative","Male",297418.862144895
49,"Győr","Sales Representative","Female",333199.124412585
38,"Eger","Software Developer","Male",406862.74582204
9,"Szeged","Sales Representative","Female",0
41,"Debrecen","Sales Representative","Male",462022.064987804
59,"Pécs","Software Developer","Female",651091.561074407
40,"Eger","Teacher","Male",385174.034255432
51,"Győr","Nurse","Female",431325.130183213
30,"Szeged","Nurse","Male",316448.025617859
39,"Budapest","Manager","Male",526216.96969404
51,"Szeged","Sales Representative","Male",472377.416101731
38,"Budapest","Chef","Female",414044.626525153
39,"Budapest","Engineer","Female",595041.819382767
42,"Pécs","Sales Representative","Female",319919.961068515
28,"Pécs","Driver","Female",135133.610957537
30,"Budapest","Teacher","Male",426064.172045673
35,"Szeged","Accountant","Male",309672.946525239
28,"Budapest","Accountant","Female",290241.578731282
54,"Pécs","Doctor","Female",495256.815815462
29,"Budapest","Manager","Male",409395.814606816
39,"Miskolc","Engineer","Female",368641.470486011
56,"Miskolc","Software Developer","Male",601593.653334485
35,"Szombathely","Sales Representative","Male",249161.876758545
31,"Miskolc","Driver","Male",257594.741242702
43,"Szeged","Driver","Female",417170.819486992
40,"Budapest","Teacher","Female",379845.856850661
42,"Budapest","Accountant","Male",439129.568626316
29,"Szeged","Driver","Male",209502.680355998
32,"Szeged","Accountant","Female",330986.282923519
47,"Debrecen","Driver","Female",414405.119497913
